dataset,method,k,sigma,fold,example,unit,n_frames,k_pred,acc,nmi,ari,seconds
ballet,DP NCut (trivial),3,0,4,6,dancer5,186,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0,4,7,dancer5,207,3,0.932367,0.842309,0.825763,0.04
ballet,DP NCut (trivial),3,0,4,8,dancer5,223,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0,4,9,dancer5,214,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0,4,10,dancer5,225,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0,4,11,dancer5,197,3,0.994924,0.975867,0.984660,0.04
ballet,DP NCut (trivial),3,0,5,0,dancer6,193,3,0.943005,0.858213,0.853030,0.03
ballet,DP NCut (trivial),3,0,5,1,dancer6,238,3,0.537815,0.498807,0.323200,0.05
ballet,DP NCut (trivial),3,0,5,2,dancer6,227,3,0.493392,0.311133,0.114948,0.05
ballet,DP NCut (trivial),3,0,5,3,dancer6,234,3,0.658120,0.680234,0.507947,0.05
ballet,DP NCut (trivial),3,0,5,4,dancer6,237,3,0.970464,0.905864,0.909466,0.05
ballet,DP NCut (trivial),3,0,5,5,dancer6,240,3,0.829167,0.625500,0.548689,0.05
ballet,DP NCut (trivial),3,0,5,6,dancer6,236,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0,5,7,dancer6,239,3,0.677824,0.681420,0.526907,0.05
ballet,DP NCut (trivial),3,0,5,8,dancer6,240,3,0.500000,0.288677,0.099804,0.05
ballet,DP NCut (trivial),3,0,5,9,dancer6,219,3,0.680365,0.703934,0.564569,0.04
ballet,DP NCut (trivial),3,0,5,10,dancer6,179,3,0.569832,0.654429,0.456495,0.03
ballet,DP NCut (trivial),3,0,5,11,dancer6,241,3,0.717842,0.685427,0.519246,0.05
ballet,DP NCut (trivial),3,0,6,0,dancer7,246,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0,6,1,dancer7,201,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0,6,2,dancer7,192,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0,6,3,dancer7,259,3,0.861004,0.769356,0.714356,0.06
ballet,DP NCut (trivial),3,0,6,4,dancer7,242,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0,6,5,dancer7,213,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0,6,6,dancer7,186,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0,6,7,dancer7,243,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0,6,8,dancer7,242,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0,6,9,dancer7,247,3,0.781377,0.671392,0.498596,0.06
ballet,DP NCut (trivial),3,0,6,10,dancer7,232,3,0.599138,0.668584,0.480807,0.05
ballet,DP NCut (trivial),3,0,6,11,dancer7,234,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,0,0,dancer1,246,3,0.813008,0.602230,0.506875,0.05
ballet,DP NCut (trivial),3,0.25,0,1,dancer1,235,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,0,2,dancer1,240,3,0.666667,0.515859,0.369097,0.05
ballet,DP NCut (trivial),3,0.25,0,3,dancer1,230,3,0.860870,0.672836,0.610831,0.05
ballet,DP NCut (trivial),3,0.25,0,4,dancer1,229,3,0.834061,0.744728,0.663691,0.05
ballet,DP NCut (trivial),3,0.25,0,5,dancer1,235,3,0.629787,0.671337,0.495118,0.05
ballet,DP NCut (trivial),3,0.25,0,6,dancer1,220,3,0.995455,0.978093,0.986412,0.04
ballet,DP NCut (trivial),3,0.25,0,7,dancer1,237,3,0.932489,0.843453,0.838079,0.05
ballet,DP NCut (trivial),3,0.25,0,8,dancer1,242,3,0.615702,0.672554,0.493309,0.05
ballet,DP NCut (trivial),3,0.25,0,9,dancer1,225,3,0.568889,0.647095,0.452951,0.05
ballet,DP NCut (trivial),3,0.25,0,10,dancer1,258,3,0.693798,0.545936,0.394092,0.06
ballet,DP NCut (trivial),3,0.25,0,11,dancer1,287,3,0.529617,0.647723,0.443349,0.08
ballet,DP NCut (trivial),3,0.25,1,0,dancer2,252,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.25,1,1,dancer2,187,3,0.577540,0.476691,0.314156,0.03
ballet,DP NCut (trivial),3,0.25,1,2,dancer2,258,3,0.596899,0.654999,0.463276,0.06
ballet,DP NCut (trivial),3,0.25,1,3,dancer2,256,3,0.582031,0.394748,0.224535,0.06
ballet,DP NCut (trivial),3,0.25,1,4,dancer2,238,3,0.768908,0.711060,0.583225,0.05
ballet,DP NCut (trivial),3,0.25,1,5,dancer2,246,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,1,6,dancer2,228,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,1,7,dancer2,244,3,0.725410,0.501505,0.363229,0.05
ballet,DP NCut (trivial),3,0.25,1,8,dancer2,206,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,1,9,dancer2,179,3,0.899441,0.793045,0.729138,0.03
ballet,DP NCut (trivial),3,0.25,1,10,dancer2,223,3,0.937220,0.835489,0.804303,0.04
ballet,DP NCut (trivial),3,0.25,1,11,dancer2,214,3,0.626168,0.672615,0.495930,0.04
ballet,DP NCut (trivial),3,0.25,2,0,dancer3,219,3,0.844749,0.755693,0.683324,0.04
ballet,DP NCut (trivial),3,0.25,2,1,dancer3,254,3,0.748031,0.494798,0.353544,0.06
ballet,DP NCut (trivial),3,0.25,2,2,dancer3,200,3,0.850000,0.746515,0.641157,0.04
ballet,DP NCut (trivial),3,0.25,2,3,dancer3,244,3,0.516393,0.459319,0.288902,0.05
ballet,DP NCut (trivial),3,0.25,2,4,dancer3,207,3,0.893720,0.806099,0.801412,0.04
ballet,DP NCut (trivial),3,0.25,2,5,dancer3,233,3,0.948498,0.869849,0.879231,0.05
ballet,DP NCut (trivial),3,0.25,2,6,dancer3,259,3,0.934363,0.845587,0.834020,0.06
ballet,DP NCut (trivial),3,0.25,2,7,dancer3,219,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,2,8,dancer3,215,3,0.609302,0.381582,0.157805,0.04
ballet,DP NCut (trivial),3,0.25,2,9,dancer3,223,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,2,10,dancer3,201,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,2,11,dancer3,237,3,0.746835,0.678153,0.497678,0.05
ballet,DP NCut (trivial),3,0.25,3,0,dancer4,269,3,0.762082,0.714002,0.590859,0.07
ballet,DP NCut (trivial),3,0.25,3,1,dancer4,224,3,0.589286,0.312873,0.119953,0.05
ballet,DP NCut (trivial),3,0.25,3,2,dancer4,212,3,0.726415,0.565616,0.480364,0.04
ballet,DP NCut (trivial),3,0.25,3,3,dancer4,205,3,0.702439,0.654339,0.444327,0.04
ballet,DP NCut (trivial),3,0.25,3,4,dancer4,283,3,0.791519,0.628345,0.563775,0.07
ballet,DP NCut (trivial),3,0.25,3,5,dancer4,232,3,0.508621,0.359032,0.198340,0.05
ballet,DP NCut (trivial),3,0.25,3,6,dancer4,195,3,0.538462,0.642003,0.436093,0.03
ballet,DP NCut (trivial),3,0.25,3,7,dancer4,205,3,0.687805,0.513244,0.352631,0.04
ballet,DP NCut (trivial),3,0.25,3,8,dancer4,256,3,0.519531,0.397409,0.217743,0.06
ballet,DP NCut (trivial),3,0.25,3,9,dancer4,197,3,0.796954,0.610478,0.562751,0.03
ballet,DP NCut (trivial),3,0.25,3,10,dancer4,226,3,0.761062,0.558744,0.489712,0.05
ballet,DP NCut (trivial),3,0.25,3,11,dancer4,226,3,0.628319,0.592847,0.489141,0.05
ballet,DP NCut (trivial),3,0.25,4,0,dancer5,266,3,1.000000,1.000000,1.000000,0.07
ballet,DP NCut (trivial),3,0.25,4,1,dancer5,238,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,4,2,dancer5,263,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.25,4,3,dancer5,239,3,0.983264,0.931218,0.954560,0.05
ballet,DP NCut (trivial),3,0.25,4,4,dancer5,231,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,4,5,dancer5,250,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.25,4,6,dancer5,186,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.25,4,7,dancer5,207,3,0.932367,0.842309,0.825763,0.04
ballet,DP NCut (trivial),3,0.25,4,8,dancer5,223,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,4,9,dancer5,214,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,4,10,dancer5,225,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,4,11,dancer5,197,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,5,0,dancer6,193,3,0.958549,0.884922,0.889839,0.03
ballet,DP NCut (trivial),3,0.25,5,1,dancer6,238,3,0.537815,0.498807,0.323200,0.05
ballet,DP NCut (trivial),3,0.25,5,2,dancer6,227,3,0.991189,0.962758,0.974339,0.04
ballet,DP NCut (trivial),3,0.25,5,3,dancer6,234,3,0.658120,0.680234,0.507947,0.05
ballet,DP NCut (trivial),3,0.25,5,4,dancer6,237,3,0.966245,0.896537,0.897172,0.05
ballet,DP NCut (trivial),3,0.25,5,5,dancer6,240,3,0.841667,0.643238,0.578127,0.05
ballet,DP NCut (trivial),3,0.25,5,6,dancer6,236,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,5,7,dancer6,239,3,0.682008,0.682778,0.530271,0.05
ballet,DP NCut (trivial),3,0.25,5,8,dancer6,240,3,0.491667,0.286044,0.093555,0.05
ballet,DP NCut (trivial),3,0.25,5,9,dancer6,219,3,0.680365,0.703934,0.564569,0.04
ballet,DP NCut (trivial),3,0.25,5,10,dancer6,179,3,0.569832,0.654429,0.456495,0.03
ballet,DP NCut (trivial),3,0.25,5,11,dancer6,241,3,0.713693,0.684725,0.518339,0.05
ballet,DP NCut (trivial),3,0.25,6,0,dancer7,246,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,6,1,dancer7,201,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.25,6,2,dancer7,192,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.25,6,3,dancer7,259,3,0.864865,0.772187,0.719510,0.06
ballet,DP NCut (trivial),3,0.25,6,4,dancer7,242,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,6,5,dancer7,213,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.25,6,6,dancer7,186,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.25,6,7,dancer7,243,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,6,8,dancer7,242,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.25,6,9,dancer7,247,3,0.777328,0.669088,0.494227,0.05
ballet,DP NCut (trivial),3,0.25,6,10,dancer7,232,3,0.603448,0.669342,0.483068,0.05
ballet,DP NCut (trivial),3,0.25,6,11,dancer7,234,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,0,0,dancer1,246,3,0.817073,0.609794,0.518413,0.05
ballet,DP NCut (trivial),3,0.5,0,1,dancer1,235,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,0,2,dancer1,240,3,0.666667,0.515859,0.369097,0.05
ballet,DP NCut (trivial),3,0.5,0,3,dancer1,230,3,0.860870,0.672836,0.610831,0.05
ballet,DP NCut (trivial),3,0.5,0,4,dancer1,229,3,0.834061,0.744728,0.663691,0.05
ballet,DP NCut (trivial),3,0.5,0,5,dancer1,235,3,0.629787,0.671337,0.495118,0.05
ballet,DP NCut (trivial),3,0.5,0,6,dancer1,220,3,0.995455,0.978093,0.986412,0.04
ballet,DP NCut (trivial),3,0.5,0,7,dancer1,237,3,0.924051,0.832075,0.821176,0.05
ballet,DP NCut (trivial),3,0.5,0,8,dancer1,242,3,0.615702,0.672554,0.493309,0.05
ballet,DP NCut (trivial),3,0.5,0,9,dancer1,225,3,0.568889,0.647095,0.452951,0.04
ballet,DP NCut (trivial),3,0.5,0,10,dancer1,258,3,0.697674,0.555051,0.405812,0.06
ballet,DP NCut (trivial),3,0.5,0,11,dancer1,287,3,0.529617,0.647723,0.443349,0.07
ballet,DP NCut (trivial),3,0.5,1,0,dancer2,252,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.5,1,1,dancer2,187,3,0.577540,0.465594,0.303222,0.03
ballet,DP NCut (trivial),3,0.5,1,2,dancer2,258,3,0.593023,0.653497,0.460499,0.06
ballet,DP NCut (trivial),3,0.5,1,3,dancer2,256,3,0.582031,0.394748,0.224535,0.06
ballet,DP NCut (trivial),3,0.5,1,4,dancer2,238,3,0.764706,0.710172,0.580982,0.05
ballet,DP NCut (trivial),3,0.5,1,5,dancer2,246,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,1,6,dancer2,228,3,0.986842,0.949220,0.960716,0.05
ballet,DP NCut (trivial),3,0.5,1,7,dancer2,244,3,0.717213,0.495546,0.355554,0.05
ballet,DP NCut (trivial),3,0.5,1,8,dancer2,206,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.5,1,9,dancer2,179,3,0.899441,0.793045,0.729138,0.03
ballet,DP NCut (trivial),3,0.5,1,10,dancer2,223,3,0.937220,0.835489,0.804303,0.04
ballet,DP NCut (trivial),3,0.5,1,11,dancer2,214,3,0.626168,0.672615,0.495930,0.04
ballet,DP NCut (trivial),3,0.5,2,0,dancer3,219,3,0.835616,0.750185,0.672776,0.04
ballet,DP NCut (trivial),3,0.5,2,1,dancer3,254,3,0.763780,0.519259,0.388709,0.07
ballet,DP NCut (trivial),3,0.5,2,2,dancer3,200,3,0.840000,0.738808,0.625770,0.04
ballet,DP NCut (trivial),3,0.5,2,3,dancer3,244,3,0.516393,0.459319,0.288902,0.05
ballet,DP NCut (trivial),3,0.5,2,4,dancer3,207,3,0.893720,0.806099,0.801412,0.04
ballet,DP NCut (trivial),3,0.5,2,5,dancer3,233,3,0.939914,0.856642,0.861601,0.05
ballet,DP NCut (trivial),3,0.5,2,6,dancer3,259,3,0.934363,0.845587,0.834020,0.06
ballet,DP NCut (trivial),3,0.5,2,7,dancer3,219,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.5,2,8,dancer3,215,3,0.576744,0.355157,0.132041,0.04
ballet,DP NCut (trivial),3,0.5,2,9,dancer3,223,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,2,10,dancer3,201,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.5,2,11,dancer3,237,3,0.746835,0.678153,0.497678,0.05
ballet,DP NCut (trivial),3,0.5,3,0,dancer4,269,3,0.762082,0.714002,0.590859,0.07
ballet,DP NCut (trivial),3,0.5,3,1,dancer4,224,3,0.593750,0.317330,0.123768,0.05
ballet,DP NCut (trivial),3,0.5,3,2,dancer4,212,3,0.726415,0.565616,0.480364,0.04
ballet,DP NCut (trivial),3,0.5,3,3,dancer4,205,3,0.687805,0.602624,0.418295,0.04
ballet,DP NCut (trivial),3,0.5,3,4,dancer4,283,3,0.787986,0.626175,0.560393,0.07
ballet,DP NCut (trivial),3,0.5,3,5,dancer4,232,3,0.508621,0.359032,0.198340,0.05
ballet,DP NCut (trivial),3,0.5,3,6,dancer4,195,3,0.538462,0.642003,0.436093,0.04
ballet,DP NCut (trivial),3,0.5,3,7,dancer4,205,3,0.687805,0.513244,0.352631,0.04
ballet,DP NCut (trivial),3,0.5,3,8,dancer4,256,3,0.511719,0.390139,0.209334,0.06
ballet,DP NCut (trivial),3,0.5,3,9,dancer4,197,3,0.796954,0.610478,0.562751,0.04
ballet,DP NCut (trivial),3,0.5,3,10,dancer4,226,3,0.756637,0.554885,0.485717,0.05
ballet,DP NCut (trivial),3,0.5,3,11,dancer4,226,3,0.548673,0.488272,0.304815,0.05
ballet,DP NCut (trivial),3,0.5,4,0,dancer5,266,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.5,4,1,dancer5,238,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,4,2,dancer5,263,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.5,4,3,dancer5,239,3,0.983264,0.931218,0.954560,0.05
ballet,DP NCut (trivial),3,0.5,4,4,dancer5,231,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,4,5,dancer5,250,3,1.000000,1.000000,1.000000,0.06
ballet,DP NCut (trivial),3,0.5,4,6,dancer5,186,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.5,4,7,dancer5,207,3,0.937198,0.849371,0.836751,0.04
ballet,DP NCut (trivial),3,0.5,4,8,dancer5,223,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,4,9,dancer5,214,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.5,4,10,dancer5,225,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,4,11,dancer5,197,3,0.994924,0.975867,0.984660,0.04
ballet,DP NCut (trivial),3,0.5,5,0,dancer6,193,3,0.963731,0.894912,0.902665,0.03
ballet,DP NCut (trivial),3,0.5,5,1,dancer6,238,3,0.533613,0.498588,0.322509,0.05
ballet,DP NCut (trivial),3,0.5,5,2,dancer6,227,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.5,5,3,dancer6,234,3,0.709402,0.687707,0.528048,0.05
ballet,DP NCut (trivial),3,0.5,5,4,dancer6,237,3,0.966245,0.896537,0.897172,0.05
ballet,DP NCut (trivial),3,0.5,5,5,dancer6,240,3,0.779167,0.604299,0.542501,0.05
ballet,DP NCut (trivial),3,0.5,5,6,dancer6,236,3,0.906780,0.808995,0.772570,0.05
ballet,DP NCut (trivial),3,0.5,5,7,dancer6,239,3,0.677824,0.658365,0.515789,0.05
ballet,DP NCut (trivial),3,0.5,5,8,dancer6,240,3,0.491667,0.286044,0.093555,0.05
ballet,DP NCut (trivial),3,0.5,5,9,dancer6,219,3,0.680365,0.703934,0.564569,0.04
ballet,DP NCut (trivial),3,0.5,5,10,dancer6,179,3,0.569832,0.654429,0.456495,0.03
ballet,DP NCut (trivial),3,0.5,5,11,dancer6,241,3,0.713693,0.684725,0.518339,0.05
ballet,DP NCut (trivial),3,0.5,6,0,dancer7,246,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,6,1,dancer7,201,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.5,6,2,dancer7,192,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.5,6,3,dancer7,259,3,0.864865,0.772187,0.719510,0.06
ballet,DP NCut (trivial),3,0.5,6,4,dancer7,242,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,6,5,dancer7,213,3,1.000000,1.000000,1.000000,0.04
ballet,DP NCut (trivial),3,0.5,6,6,dancer7,186,3,1.000000,1.000000,1.000000,0.03
ballet,DP NCut (trivial),3,0.5,6,7,dancer7,243,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,6,8,dancer7,242,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),3,0.5,6,9,dancer7,247,3,0.777328,0.669088,0.494227,0.05
ballet,DP NCut (trivial),3,0.5,6,10,dancer7,232,3,0.603448,0.669342,0.483068,0.05
ballet,DP NCut (trivial),3,0.5,6,11,dancer7,234,3,1.000000,1.000000,1.000000,0.05
ballet,DP NCut (trivial),5,0,0,0,dancer1,422,5,0.670616,0.764963,0.564404,0.23
ballet,DP NCut (trivial),5,0,0,1,dancer1,424,5,0.757075,0.735376,0.564179,0.23
ballet,DP NCut (trivial),5,0,0,2,dancer1,318,5,0.710692,0.744480,0.559122,0.13
ballet,DP NCut (trivial),5,0,0,3,dancer1,377,5,0.607427,0.603057,0.449255,0.18
ballet,DP NCut (trivial),5,0,0,4,dancer1,383,5,0.485640,0.615865,0.370062,0.19
ballet,DP NCut (trivial),5,0,0,5,dancer1,369,5,0.680217,0.713364,0.546270,0.18
ballet,DP NCut (trivial),5,0,0,6,dancer1,410,5,0.731707,0.789796,0.624340,0.22
ballet,DP NCut (trivial),5,0,0,7,dancer1,392,5,0.727041,0.790105,0.625409,0.20
ballet,DP NCut (trivial),5,0,0,8,dancer1,376,5,0.827128,0.803497,0.678271,0.18
ballet,DP NCut (trivial),5,0,0,9,dancer1,363,5,0.672176,0.691422,0.482362,0.17
ballet,DP NCut (trivial),5,0,0,10,dancer1,366,5,0.696721,0.703316,0.525158,0.17
ballet,DP NCut (trivial),5,0,0,11,dancer1,401,5,0.568579,0.681527,0.394930,0.21
ballet,DP NCut (trivial),5,0,1,0,dancer3,376,5,0.928191,0.898288,0.883978,0.16
ballet,DP NCut (trivial),5,0,1,1,dancer3,385,5,0.727273,0.823345,0.676060,0.17
ballet,DP NCut (trivial),5,0,1,2,dancer3,447,5,0.666667,0.712853,0.555010,0.23
ballet,DP NCut (trivial),5,0,1,3,dancer3,358,5,0.703911,0.803975,0.669423,0.15
ballet,DP NCut (trivial),5,0,1,4,dancer3,366,5,0.669399,0.770669,0.599324,0.15
ballet,DP NCut (trivial),5,0,1,5,dancer3,379,5,0.881266,0.838527,0.764137,0.16
ballet,DP NCut (trivial),5,0,1,6,dancer3,384,5,0.812500,0.752292,0.646603,0.17
ballet,DP NCut (trivial),5,0,1,7,dancer3,402,5,0.885572,0.887650,0.791425,0.18
ballet,DP NCut (trivial),5,0,1,8,dancer3,342,5,0.716374,0.812905,0.669407,0.13
ballet,DP NCut (trivial),5,0,1,9,dancer3,345,5,0.820290,0.816423,0.711690,0.14
ballet,DP NCut (trivial),5,0,1,10,dancer3,391,5,0.452685,0.512006,0.213487,0.17
ballet,DP NCut (trivial),5,0,1,11,dancer3,339,5,0.761062,0.873304,0.747546,0.13
ballet,DP NCut (trivial),5,0,2,0,dancer6,372,5,0.663978,0.697489,0.511061,0.17
ballet,DP NCut (trivial),5,0,2,1,dancer6,342,5,0.476608,0.606557,0.346373,0.14
ballet,DP NCut (trivial),5,0,2,2,dancer6,365,5,0.772603,0.873459,0.749854,0.16
ballet,DP NCut (trivial),5,0,2,3,dancer6,341,5,0.739003,0.685337,0.506378,0.14
ballet,DP NCut (trivial),5,0,2,4,dancer6,366,5,0.803279,0.850773,0.730801,0.16
ballet,DP NCut (trivial),5,0,2,5,dancer6,298,5,0.795302,0.746683,0.660343,0.10
ballet,DP NCut (trivial),5,0,2,6,dancer6,357,5,0.792717,0.822746,0.750532,0.15
ballet,DP NCut (trivial),5,0,2,7,dancer6,368,5,0.608696,0.645463,0.414545,0.16
ballet,DP NCut (trivial),5,0,2,8,dancer6,409,5,0.625917,0.687715,0.444327,0.20
ballet,DP NCut (trivial),5,0,2,9,dancer6,399,5,0.553885,0.627840,0.356528,0.19
ballet,DP NCut (trivial),5,0,2,10,dancer6,437,5,0.965675,0.939956,0.916965,0.23
ballet,DP NCut (trivial),5,0,2,11,dancer6,379,5,0.630607,0.631544,0.459715,0.17
ballet,DP NCut (trivial),5,0,3,0,dancer7,373,5,1.000000,1.000000,1.000000,0.16
ballet,DP NCut (trivial),5,0,3,1,dancer7,408,5,0.676471,0.738197,0.517290,0.19
ballet,DP NCut (trivial),5,0,3,2,dancer7,361,5,1.000000,1.000000,1.000000,0.15
ballet,DP NCut (trivial),5,0,3,3,dancer7,398,5,0.706030,0.840623,0.643999,0.18
ballet,DP NCut (trivial),5,0,3,4,dancer7,364,5,1.000000,1.000000,1.000000,0.15
ballet,DP NCut (trivial),5,0,3,5,dancer7,398,5,0.793970,0.884145,0.785970,0.18
ballet,DP NCut (trivial),5,0,3,6,dancer7,349,5,0.765043,0.863506,0.716791,0.14
ballet,DP NCut (trivial),5,0,3,7,dancer7,421,5,0.978622,0.956866,0.950112,0.20
ballet,DP NCut (trivial),5,0,3,8,dancer7,402,5,1.000000,1.000000,1.000000,0.19
ballet,DP NCut (trivial),5,0,3,9,dancer7,461,5,0.731020,0.863399,0.707413,0.25
ballet,DP NCut (trivial),5,0,3,10,dancer7,346,5,0.751445,0.868502,0.733006,0.14
ballet,DP NCut (trivial),5,0,3,11,dancer7,380,5,0.965789,0.931296,0.921635,0.16
ballet,DP NCut (trivial),5,0.25,0,0,dancer1,422,5,0.672986,0.765154,0.564764,0.21
ballet,DP NCut (trivial),5,0.25,0,1,dancer1,424,5,0.757075,0.735376,0.564179,0.21
ballet,DP NCut (trivial),5,0.25,0,2,dancer1,318,5,0.710692,0.744480,0.559122,0.12
ballet,DP NCut (trivial),5,0.25,0,3,dancer1,377,5,0.610080,0.605020,0.451370,0.16
ballet,DP NCut (trivial),5,0.25,0,4,dancer1,383,5,0.488251,0.617819,0.374601,0.17
ballet,DP NCut (trivial),5,0.25,0,5,dancer1,369,5,0.682927,0.714629,0.549722,0.15
ballet,DP NCut (trivial),5,0.25,0,6,dancer1,410,5,0.731707,0.789796,0.624340,0.19
ballet,DP NCut (trivial),5,0.25,0,7,dancer1,392,5,0.724490,0.786591,0.618291,0.17
ballet,DP NCut (trivial),5,0.25,0,8,dancer1,376,5,0.824468,0.802445,0.668744,0.16
ballet,DP NCut (trivial),5,0.25,0,9,dancer1,363,5,0.674931,0.694188,0.487703,0.15
ballet,DP NCut (trivial),5,0.25,0,10,dancer1,366,5,0.688525,0.703591,0.524516,0.15
ballet,DP NCut (trivial),5,0.25,0,11,dancer1,401,5,0.568579,0.681527,0.394930,0.18
ballet,DP NCut (trivial),5,0.25,1,0,dancer3,376,5,0.928191,0.898288,0.883978,0.17
ballet,DP NCut (trivial),5,0.25,1,1,dancer3,385,5,0.724675,0.823068,0.675185,0.17
ballet,DP NCut (trivial),5,0.25,1,2,dancer3,447,5,0.668904,0.716070,0.560440,0.24
ballet,DP NCut (trivial),5,0.25,1,3,dancer3,358,5,0.698324,0.801897,0.664111,0.15
ballet,DP NCut (trivial),5,0.25,1,4,dancer3,366,5,0.672131,0.770844,0.599906,0.15
ballet,DP NCut (trivial),5,0.25,1,5,dancer3,379,5,0.878628,0.837066,0.760665,0.17
ballet,DP NCut (trivial),5,0.25,1,6,dancer3,384,5,0.809896,0.750533,0.643274,0.17
ballet,DP NCut (trivial),5,0.25,1,7,dancer3,402,5,0.888060,0.888451,0.793866,0.19
ballet,DP NCut (trivial),5,0.25,1,8,dancer3,342,5,0.713450,0.809954,0.666453,0.14
ballet,DP NCut (trivial),5,0.25,1,9,dancer3,345,5,0.817391,0.815856,0.710208,0.14
ballet,DP NCut (trivial),5,0.25,1,10,dancer3,391,5,0.452685,0.512006,0.213487,0.18
ballet,DP NCut (trivial),5,0.25,1,11,dancer3,339,5,0.764012,0.873658,0.748347,0.13
ballet,DP NCut (trivial),5,0.25,2,0,dancer6,372,5,0.663978,0.692975,0.507603,0.16
